Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
TraesCS1A03G0463800.1	TraesCS1A03G0463800.1	TraesCS1A03G0463800.1		893	false	false		TraesCS1A03G0463800.1		1.57	0.6409	0.7943	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS1B03G0546200.1, TraesCS1D03G0445800.1
TraesCS1A03G1013500LC.1	TraesCS1A03G1013500LC.1	TraesCS1A03G1013500LC.1		150	false	false		TraesCS1A03G1013500LC.1		4.67	0.6402	0.7938	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS1B03G1194700LC.1, TraesCS1D03G0974100.1
TraesCS2D03G0878800LC.1	TraesCS2D03G0878800LC.1	TraesCS2D03G0878800LC.1		190	false	false		TraesCS2D03G0878800LC.1		4.21	0.6378	0.7921	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS1A03G0847400LC.1	TraesCS1A03G0847400LC.1	TraesCS1A03G0847400LC.1		489	false	false		TraesCS1A03G0847400LC.1		3.27	0.6316	0.7877	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS1D03G0815500.1
TraesCS5A03G0238200.1	TraesCS5A03G0238200.1	TraesCS5A03G0238200.1		401	false	false		TraesCS5A03G0238200.1		6.48	0.6300	0.7865	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		TraesCS5A03G0238200.2, TraesCS5B03G0255500.1, TraesCS5D03G0249900.1, TraesCS5D03G0249900.2
TraesCS2A03G0413000LC.1	TraesCS2A03G0413000LC.1	TraesCS2A03G0413000LC.1		161	false	false		TraesCS2A03G0413000LC.1		6.21	0.6280	0.7851	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0695400.1	TraesCS2A03G0695400.1	TraesCS2A03G0695400.1		340	false	false		TraesCS2A03G0695400.1		3.24	0.6269	0.7843	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G0775600.1, TraesCS2B03G0775600.2, TraesCS2B03G0775600.3, TraesCS2D03G0645200.1, TraesCS2D03G0645200.2
TraesCS1B03G1165300.1	TraesCS1B03G1165300.1	TraesCS1B03G1165300.1		710	false	false		TraesCS1B03G1165300.1		0.99	0.6207	0.7798	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS3A03G0845900.1, TraesCS3D03G0775900.1, TraesCS7D03G0123500.1
TraesCS6A03G0948700.1	TraesCS6A03G0948700.1	TraesCS6A03G0948700.1		327	false	false		TraesCS6A03G0948700.1		4.89	0.6195	0.7789	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6B03G0908400.1	TraesCS6B03G0908400.1	TraesCS6B03G0908400.1		646	false	false		TraesCS6B03G0908400.1		3.56	0.6195	0.7789	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2B03G1116700.1	TraesCS2B03G1116700.1	TraesCS2B03G1116700.1		1017	false	false		TraesCS2B03G1116700.1		0.88	0.6158	0.7762	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G1116700.2
TraesCS6D03G0695400LC.1	TraesCS6D03G0695400LC.1	TraesCS6D03G0695400LC.1		59	false	false		TraesCS6D03G0695400LC.1		18.64	0.6116	0.7731	0.00768245838668	1	1	1	3	3	3	     0	     0	     0			
TraesCS4B03G0713700.1	TraesCS4B03G0713700.1	TraesCS4B03G0713700.1		813	false	false		TraesCS4B03G0713700.1		7.01	0.6092	0.6822	0.00768245838668	2	1	1	2	1	1	     0	     0	     0			
TraesCS2D03G0871700.1	TraesCS2D03G0871700.1	TraesCS2D03G0871700.1		244	false	false		TraesCS2D03G0871700.1		4.92	0.6034	0.7670	0.00768245838668	1	1	1	7	7	7	     0	     0	     0			
TraesCS1A03G0105400LC.1	TraesCS1A03G0105400LC.1	TraesCS1A03G0105400LC.1		337	false	false		TraesCS1A03G0105400LC.1		3.86	0.6026	0.7664	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS4B03G0823800.1	TraesCS4B03G0823800.1	TraesCS4B03G0823800.1		225	false	false		TraesCS4B03G0823800.1		4.44	0.6009	0.7651	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS1B03G0225900.1	TraesCS1B03G0225900.1	TraesCS1B03G0225900.1		98	false	false		TraesCS1B03G0225900.1		10.20	0.5973	0.7624	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	10C(57.0214), 2M(15.9949), 4C(57.0214)		
TraesCS4B03G0913900.1	TraesCS4B03G0913900.1	TraesCS4B03G0913900.1		1145	false	false		TraesCS4B03G0913900.1		1.14	0.5929	0.7591	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	2M(15.9949), 7C(57.0214), 8M(15.9949)		TraesCS5A03G1215400.1
TraesCS3B03G1520500.1	TraesCS3B03G1520500.1	TraesCS3B03G1520500.1		881	false	false		TraesCS3B03G1520500.1		1.02	0.5904	0.7572	0.00768245838668	1	0	1	4	0	4	     0	     0	     0	N-term(42.0106)		TraesCS3B03G1522000.1
TraesCS2A03G0316400.1	TraesCS2A03G0316400.1	TraesCS2A03G0316400.1		223	false	false		TraesCS2A03G0316400.1		4.48	0.5902	0.7570	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G0434500.1, TraesCS2D03G0331800.1
TraesCS1A03G0940900.1	TraesCS1A03G0940900.1	TraesCS1A03G0940900.1		92	false	false		TraesCS1A03G0940900.1		13.04	0.5845	0.7527	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	5M(15.9949)		TraesCS1B03G1114400.1, TraesCS1D03G0916400.1, TraesCS3A03G0680400.1, TraesCS3B03G0779200.1, TraesCS3D03G0619700.1, TraesCS7A03G0818000.1, TraesCS7B03G0676000LC.1, TraesCS7D03G0803000.1, TraesCS7D03G0803000.2
TraesCS5A03G0706000.1	TraesCS5A03G0706000.1	TraesCS5A03G0706000.1		259	false	false		TraesCS5A03G0706000.1		4.63	0.5780	0.7478	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G0673600.1, TraesCS7A03G0605700.1, TraesCS7B03G0434300.1, TraesCS7D03G0594200.1, TraesCS7D03G0594200.2
TraesCS2A03G0968000LC.1	TraesCS2A03G0968000LC.1	TraesCS2A03G0968000LC.1		391	false	false		TraesCS2A03G0968000LC.1		3.07	0.5750	0.7454	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS7D03G0225300LC.1	TraesCS7D03G0225300LC.1	TraesCS7D03G0225300LC.1		409	false	false		TraesCS7D03G0225300LC.1		4.16	0.5729	0.7468	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			
TraesCS3B03G1453600LC.1	TraesCS3B03G1453600LC.1	TraesCS3B03G1453600LC.1		127	false	false		TraesCS3B03G1453600LC.1		6.30	0.5717	0.7429	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5M(15.9949), 7C(57.0214)		
TraesCS5A03G0909600LC.1	TraesCS5A03G0909600LC.1	TraesCS5A03G0909600LC.1		121	false	false		TraesCS5A03G0909600LC.1		7.44	0.5693	0.7410	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6D03G0082900.1	TraesCS6D03G0082900.1	TraesCS6D03G0082900.1		765	false	false		TraesCS6D03G0082900.1		1.31	0.5641	0.7369	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS6D03G0082900.2
TraesCS5D03G0862500.1	TraesCS5D03G0862500.1	TraesCS5D03G0862500.1		636	false	false		TraesCS5D03G0862500.1		1.89	0.5638	0.7367	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0345600.1	TraesCS5D03G0345600.1	TraesCS5D03G0345600.1		467	false	false		TraesCS5D03G0345600.1		5.35	0.5628	0.7359	0.00768245838668	1	1	1	3	3	3	     0	     0	     0	1C(57.0214)		
TraesCS4B03G0371300.1	TraesCS4B03G0371300.1	TraesCS4B03G0371300.1		542	false	false		TraesCS4B03G0371300.1		3.32	0.5604	0.7340	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G1217300LC.1	TraesCS2A03G1217300LC.1	TraesCS2A03G1217300LC.1		311	false	false		TraesCS2A03G1217300LC.1		3.54	0.5540	0.7289	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0078800.1	TraesCS2A03G0078800.1	TraesCS2A03G0078800.1		605	false	false		TraesCS2A03G0078800.1		1.49	0.5532	0.7282	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0585300LC.1	TraesCS5B03G0585300LC.1	TraesCS5B03G0585300LC.1		124	false	false		TraesCS5B03G0585300LC.1		5.65	0.5513	0.7267	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
TraesCS3A03G0949600.1	TraesCS3A03G0949600.1	TraesCS3A03G0949600.1		513	false	false		TraesCS3A03G0949600.1		1.36	0.5507	0.7262	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		TraesCS3B03G1085100.1
TraesCS7B03G1338900.1	TraesCS7B03G1338900.1	TraesCS7B03G1338900.1		376	false	false		TraesCS7B03G1338900.1		7.18	0.5484	0.6258	0.00768245838668	2	0	2	3	0	3	     0	     0	     0	13C(57.0214)		TraesCS7B03G1338900.2
TraesCS3B03G0237000LC.1	TraesCS3B03G0237000LC.1	TraesCS3B03G0237000LC.1		280	false	false		TraesCS3B03G0237000LC.1		5.00	0.5441	0.7209	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G0347100LC.1	TraesCS5D03G0347100LC.1	TraesCS5D03G0347100LC.1		116	false	false		TraesCS5D03G0347100LC.1		9.48	0.5434	0.7203	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS3D03G0251600.1	TraesCS3D03G0251600.1	TraesCS3D03G0251600.1		420	false	false		TraesCS3D03G0251600.1		2.14	0.5375	0.7155	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
TraesCS7A03G1353100.1	TraesCS7A03G1353100.1	TraesCS7A03G1353100.1		756	false	false		TraesCS7A03G1353100.1		1.59	0.5334	0.7121	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS7B03G1290500.1, TraesCS7D03G1282100.1
TraesCS7D03G0979500LC.1	TraesCS7D03G0979500LC.1	TraesCS7D03G0979500LC.1		320	false	false		TraesCS7D03G0979500LC.1		2.81	0.5317	0.7107	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7A03G0557200.1	TraesCS7A03G0557200.1	TraesCS7A03G0557200.1		292	false	false		TraesCS7A03G0557200.1		5.48	0.5307	0.7099	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS7B03G0405000.1, TraesCS7D03G0538300.1
TraesCS3B03G1013300.1	TraesCS3B03G1013300.1	TraesCS3B03G1013300.1		176	false	false		TraesCS3B03G1013300.1		9.09	0.5305	0.7097	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	8C(57.0214)		
TraesCS1D03G0177000LC.1	TraesCS1D03G0177000LC.1	TraesCS1D03G0177000LC.1		358	false	false		TraesCS1D03G0177000LC.1		2.23	0.5302	0.7095	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6B03G0051500LC.1	TraesCS6B03G0051500LC.1	TraesCS6B03G0051500LC.1		332	false	false		TraesCS6B03G0051500LC.1		2.41	0.5289	0.7084	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7A03G0855600LC.1	TraesCS7A03G0855600LC.1	TraesCS7A03G0855600LC.1		141	false	false		TraesCS7A03G0855600LC.1		8.51	0.5256	0.7057	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS2A03G1113900.1	TraesCS2A03G1113900.1	TraesCS2A03G1113900.1		236	false	false		TraesCS2A03G1113900.1		5.51	0.5250	0.7052	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS2D03G1060100LC.1
TraesCS7A03G0615600.1	TraesCS7A03G0615600.1	TraesCS7A03G0615600.1		324	false	false		TraesCS7A03G0615600.1		4.94	0.5231	0.7036	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS3A03G0397900LC.1	TraesCS3A03G0397900LC.1	TraesCS3A03G0397900LC.1		174	false	false		TraesCS3A03G0397900LC.1		14.37	0.5229	0.7034	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS3A03G0397900LC.2
TraesCS7A03G0227700LC.1	TraesCS7A03G0227700LC.1	TraesCS7A03G0227700LC.1		584	false	false		TraesCS7A03G0227700LC.1		1.88	0.5163	0.7020	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS7A03G1265000LC.1
TraesCS3A03G0370600LC.1	TraesCS3A03G0370600LC.1	TraesCS3A03G0370600LC.1		100	false	false		TraesCS3A03G0370600LC.1		10.00	0.5136	0.6956	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5A03G0050700.1	TraesCS5A03G0050700.1	TraesCS5A03G0050700.1		945	false	false		TraesCS5A03G0050700.1		1.90	0.5103	0.6928	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	16C(57.0214)		TraesCS5B03G0040200.1, TraesCS5D03G0063100.1
TraesCS4D03G0101400LC.1	TraesCS4D03G0101400LC.1	TraesCS4D03G0101400LC.1		248	false	false		TraesCS4D03G0101400LC.1		4.44	0.5083	0.6911	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7D03G0165700LC.1	TraesCS7D03G0165700LC.1	TraesCS7D03G0165700LC.1		408	false	false		TraesCS7D03G0165700LC.1		2.45	0.5083	0.6946	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS4D03G0016600.1	TraesCS4D03G0016600.1	TraesCS4D03G0016600.1		157	false	false		TraesCS4D03G0016600.1		5.73	0.5064	0.6944	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCSU03G0055200.1, TraesCSU03G0055500.1, TraesCSU03G0055500.2, TraesCSU03G0055500.3
TraesCS5D03G0694900.1	TraesCS5D03G0694900.1	TraesCS5D03G0694900.1		917	false	false		TraesCS5D03G0694900.1		1.20	0.5025	0.6861	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS3B03G0582000LC.1	TraesCS3B03G0582000LC.1	TraesCS3B03G0582000LC.1		192	false	false		TraesCS3B03G0582000LC.1		4.69	0.5022	0.6858	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7B03G1129600LC.1	TraesCS7B03G1129600LC.1	TraesCS7B03G1129600LC.1		316	false	false		TraesCS7B03G1129600LC.1		4.75	0.4993	0.6833	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0101300LC.1	TraesCS2A03G0101300LC.1	TraesCS2A03G0101300LC.1		143	false	false		TraesCS2A03G0101300LC.1		15.38	0.4976	0.6910	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	7M(15.9949)		TraesCSU03G0343100LC.2
TraesCS5A03G1114200.1	TraesCS5A03G1114200.1	TraesCS5A03G1114200.1		1109	false	false		TraesCS5A03G1114200.1		1.53	0.4971	0.9752	0.00768245838668	2	0	1	3	0	1	     0	     0	     0			
TraesCS3A03G0359600.1	TraesCS3A03G0359600.1	TraesCS3A03G0359600.1		245	false	false		TraesCS3A03G0359600.1		6.12	0.4910	0.6761	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7B03G0512400LC.1	TraesCS7B03G0512400LC.1	TraesCS7B03G0512400LC.1		101	false	false		TraesCS7B03G0512400LC.1		7.92	0.4909	0.6760	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7D03G1173600.1	TraesCS7D03G1173600.1	TraesCS7D03G1173600.1		939	false	false		TraesCS7D03G1173600.1		1.49	0.4888	0.6741	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	4C(57.0214)		
TraesCS2D03G0795300.1	TraesCS2D03G0795300.1	TraesCS2D03G0795300.1		168	false	false		TraesCS2D03G0795300.1		10.12	0.4867	0.6723	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2B03G1233200.1	TraesCS2B03G1233200.1	TraesCS2B03G1233200.1		1723	false	false		TraesCS2B03G1233200.1		0.64	0.4821	0.6682	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5C(57.0214)		
TraesCS3B03G0057200.1	TraesCS3B03G0057200.1	TraesCS3B03G0057200.1		463	false	false		TraesCS3B03G0057200.1		2.59	0.4793	0.6657	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	11M(15.9949)		
TraesCS2B03G0317900LC.1	TraesCS2B03G0317900LC.1	TraesCS2B03G0317900LC.1		443	false	false		TraesCS2B03G0317900LC.1		4.51	0.4766	0.6633	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2B03G0958700LC.1	TraesCS2B03G0958700LC.1	TraesCS2B03G0958700LC.1		832	false	false		TraesCS2B03G0958700LC.1		2.28	0.4760	0.6628	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G1035100.1	TraesCS6A03G1035100.1	TraesCS6A03G1035100.1		270	false	false		TraesCS6A03G1035100.1		4.07	0.4747	0.6616	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G1282400.1
TraesCS6D03G0712200LC.1	TraesCS6D03G0712200LC.1	TraesCS6D03G0712200LC.1		97	false	false		TraesCS6D03G0712200LC.1		10.31	0.4745	0.6614	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS3A03G0674600.1	TraesCS3A03G0674600.1	TraesCS3A03G0674600.1		372	false	false		TraesCS3A03G0674600.1		2.42	0.4735	0.6605	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS3A03G0674600.2, TraesCS3B03G0770200.1, TraesCS3B03G0770200.2
TraesCS2A03G0366600LC.1	TraesCS2A03G0366600LC.1	TraesCS2A03G0366600LC.1		236	false	false		TraesCS2A03G0366600LC.1		3.39	0.4730	0.6601	0.00768245838668	1	1	1	3	3	3	     0	     0	     0			
TraesCS4B03G0704000LC.1	TraesCS4B03G0704000LC.1	TraesCS4B03G0704000LC.1		116	false	false		TraesCS4B03G0704000LC.1		11.21	0.4683	0.6558	0.00768245838668	1	1	1	8	8	8	     0	     0	     0	N-term(42.0106)		
TraesCS7A03G0886800.1	TraesCS7A03G0886800.1	TraesCS7A03G0886800.1		356	false	false		TraesCS7A03G0886800.1		2.53	0.4661	0.6538	0.00768245838668	1	1	1	3	3	3	     0	     0	     0			
TraesCS2D03G0117900LC.1	TraesCS2D03G0117900LC.1	TraesCS2D03G0117900LC.1		56	false	false		TraesCS2D03G0117900LC.1		14.29	0.4638	0.6517	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5M(15.9949)		
TraesCS3B03G1509300LC.1	TraesCS3B03G1509300LC.1	TraesCS3B03G1509300LC.1		397	false	false		TraesCS3B03G1509300LC.1		3.53	0.4618	0.6499	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS7A03G0928800.1	TraesCS7A03G0928800.1	TraesCS7A03G0928800.1		224	false	false		TraesCS7A03G0928800.1		4.91	0.4541	0.6429	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS7A03G0928800.2, TraesCS7B03G0776400.1, TraesCS7D03G0893600.1
TraesCS2A03G0267800.1	TraesCS2A03G0267800.1	TraesCS2A03G0267800.1		441	false	false		TraesCS2A03G0267800.1		2.49	0.4508	0.6398	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G0369200.1, TraesCS2D03G0277300.1
TraesCS2A03G1102400.1	TraesCS2A03G1102400.1	TraesCS2A03G1102400.1		133	false	false		TraesCS2A03G1102400.1		12.03	0.4483	0.6375	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS2B03G1238900.1, TraesCS2D03G1049000.1
TraesCS7B03G1200000LC.1	TraesCS7B03G1200000LC.1	TraesCS7B03G1200000LC.1		419	false	false		TraesCS7B03G1200000LC.1		2.63	0.4454	0.6348	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	1M(15.9949), 3M(15.9949), 8C(57.0214)		
TraesCS5A03G0521400.1	TraesCS5A03G0521400.1	TraesCS5A03G0521400.1		708	false	false		TraesCS5A03G0521400.1		1.69	0.4446	0.6340	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0521400.2, TraesCS5B03G0530100.1, TraesCS5B03G0530100.2, TraesCS5D03G0486600.1, TraesCS5D03G0486600.2, TraesCS7A03G1165000LC.1, TraesCS7B03G0491300LC.1, TraesCS7B03G0491300LC.2, TraesCS7D03G0938000.1
TraesCS3A03G0498700.1	TraesCS3A03G0498700.1	TraesCS3A03G0498700.1		864	false	false		TraesCS3A03G0498700.1		2.43	0.4435	0.6330	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS3A03G0498700.2, TraesCS3A03G0498700.3, TraesCS3A03G0498700.4, TraesCS3A03G0498700.5, TraesCS3A03G0498700.6, TraesCS3A03G0498700.7, TraesCS3B03G0560900.1, TraesCS3B03G0560900.2, TraesCS3B03G0560900.3, TraesCS3B03G0560900.4, TraesCS3D03G0484300.1, TraesCS3D03G0484300.2, TraesCS3D03G0484300.3, TraesCS3D03G0484300.4, TraesCS3D03G0484300.5, TraesCS3D03G0484300.6
TraesCS2A03G0945400.1	TraesCS2A03G0945400.1	TraesCS2A03G0945400.1		109	false	false		TraesCS2A03G0945400.1		9.17	0.4434	0.6329	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS1D03G0972600.1	TraesCS1D03G0972600.1	TraesCS1D03G0972600.1		157	false	false		TraesCS1D03G0972600.1		20.38	0.4420	0.3679	0.00768245838668	2	1	2	2	1	2	     0	     0	     0			
TraesCS1B03G1156200.1	TraesCS1B03G1156200.1	TraesCS1B03G1156200.1		403	false	false		TraesCS1B03G1156200.1		1.74	0.4409	0.6338	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			
TraesCS3B03G0986500LC.1	TraesCS3B03G0986500LC.1	TraesCS3B03G0986500LC.1		111	false	false		TraesCS3B03G0986500LC.1		8.11	0.4393	0.6336	0.00768245838668	1	0	1	2	0	2	     0	     0	     0			TraesCS3D03G0503500LC.1
TraesCS4B03G0713400LC.1	TraesCS4B03G0713400LC.1	TraesCS4B03G0713400LC.1		354	false	false		TraesCS4B03G0713400LC.1		3.11	0.4379	0.6277	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1186700.1	TraesCS5D03G1186700.1	TraesCS5D03G1186700.1		849	false	false		TraesCS5D03G1186700.1		2.59	0.4373	0.6271	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	14M(15.9949)		
TraesCS3B03G0807800LC.1	TraesCS3B03G0807800LC.1	TraesCS3B03G0807800LC.1		140	false	false		TraesCS3B03G0807800LC.1		10.71	0.4339	0.6239	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G1046100.1	TraesCS2A03G1046100.1	TraesCS2A03G1046100.1		2594	false	false		TraesCS2A03G1046100.1		0.50	0.4319	0.6220	0.00768245838668	1	1	1	2	2	2	     0	     0	     0			
TraesCS6B03G0386300LC.1	TraesCS6B03G0386300LC.1	TraesCS6B03G0386300LC.1		199	false	false		TraesCS6B03G0386300LC.1		6.03	0.4296	0.6198	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0853100.1	TraesCS1A03G0853100.1	TraesCS1A03G0853100.1		405	false	false		TraesCS1A03G0853100.1		2.22	0.4276	0.6178	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0245900.1	TraesCS6A03G0245900.1	TraesCS6A03G0245900.1		264	false	false		TraesCS6A03G0245900.1		4.92	0.4255	0.6158	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0339700.1, TraesCS6D03G0203600.1
TraesCS7B03G0598600.2	TraesCS7B03G0598600.2	TraesCS7B03G0598600.2		750	false	false		TraesCS7B03G0598600.2		2.00	0.4236	0.6140	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0594100LC.1	TraesCS1A03G0594100LC.1	TraesCS1A03G0594100LC.1		635	false	false		TraesCS1A03G0594100LC.1		5.51	0.4179	0.6084	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0736900.1	TraesCS6A03G0736900.1	TraesCS6A03G0736900.1		886	false	false		TraesCS6A03G0736900.1		1.24	0.4175	0.6080	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	2M(15.9949)		TraesCS6B03G0872700.1, TraesCS6D03G0619500.1, TraesCS6D03G0619500.2
TraesCS6D03G0020600.1	TraesCS6D03G0020600.1	TraesCS6D03G0020600.1		1413	false	false		TraesCS6D03G0020600.1		1.27	0.4173	0.6078	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0674500.1	TraesCS1A03G0674500.1	TraesCS1A03G0674500.1		700	false	false		TraesCS1A03G0674500.1		1.29	0.4171	0.6076	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS1A03G0674500.2, TraesCS1A03G0674500.3, TraesCS1A03G0674500.4, TraesCS1B03G0766800.1, TraesCS1B03G0766800.2, TraesCS1B03G0766800.3, TraesCS1D03G0638800.1, TraesCS1D03G0638800.2, TraesCS1D03G0638800.3, TraesCS1D03G0638800.4, TraesCS1D03G0638800.5, TraesCS1D03G0638800.6, TraesCS1D03G0638800.7
TraesCS1D03G0478500LC.1	TraesCS1D03G0478500LC.1	TraesCS1D03G0478500LC.1		127	false	false		TraesCS1D03G0478500LC.1		6.30	0.4170	0.6075	0.00768245838668	1	1	1	1	1	1	     0	     0	     0	5M(15.9949), 6C(57.0214), 7C(57.0214)		
TraesCS3A03G0668400.1	TraesCS3A03G0668400.1	TraesCS3A03G0668400.1		227	false	false		TraesCS3A03G0668400.1		5.73	0.4147	0.6052	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	3M(15.9949)		TraesCS3A03G0668400.2, TraesCS3D03G0610100.1
TraesCS3A03G1137700.1	TraesCS3A03G1137700.1	TraesCS3A03G1137700.1		351	false	false		TraesCS3A03G1137700.1		5.41	0.4136	0.6042	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS3B03G1323700.1
TraesCS1B03G1199500LC.1	TraesCS1B03G1199500LC.1	TraesCS1B03G1199500LC.1		224	false	false		TraesCS1B03G1199500LC.1		3.57	0.4117	0.6023	0.00768245838668	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		TraesCS1B03G1199500LC.2, TraesCS1D03G0799500LC.1, TraesCS3B03G1462500LC.1, TraesCS5B03G1187400LC.1, TraesCS7B03G0132900.1, TraesCS7B03G0133300.1, TraesCS7D03G0331700.1, TraesCS7D03G0331900.1
TraesCS1D03G0024700.1	TraesCS1D03G0024700.1	TraesCS1D03G0024700.1		215	false	false		TraesCS1D03G0024700.1		9.30	0.4113	0.6019	0.00768245838668	1	0	1	1	0	1	     0	     0	     0			TraesCS7D03G0430300.1
TraesCS2D03G0173500LC.1	TraesCS2D03G0173500LC.1	TraesCS2D03G0173500LC.1		268	false	false		TraesCS2D03G0173500LC.1		4.85	0.4112	0.6018	0.00768245838668	1	1	1	1	1	1	     0	     0	     0			
