Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
TraesCS4B03G0727300LC.1	TraesCS4B03G0727300LC.1	TraesCS4B03G0727300LC.1		114	false	false		TraesCS4B03G0727300LC.1		17.54	0.5072	0.7439	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	18C(57.0214), 3C(57.0214)		
TraesCS1B03G1116900.1	TraesCS1B03G1116900.1	TraesCS1B03G1116900.1		839	false	false		TraesCS1B03G1116900.1		2.62	0.5069	0.7462	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS3A03G0865100LC.1	TraesCS3A03G0865100LC.1	TraesCS3A03G0865100LC.1		187	false	false		TraesCS3A03G0865100LC.1		5.88	0.5053	0.7424	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS7D03G0136900LC.1	TraesCS7D03G0136900LC.1	TraesCS7D03G0136900LC.1		104	false	false		TraesCS7D03G0136900LC.1		8.65	0.5046	0.7419	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5D03G1027900.1	TraesCS5D03G1027900.1	TraesCS5D03G1027900.1		266	false	false		TraesCS5D03G1027900.1		14.66	0.5043	0.7417	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2D03G0480400.1	TraesCS2D03G0480400.1	TraesCS2D03G0480400.1		482	false	false		TraesCS2D03G0480400.1		3.73	0.5041	0.7415	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6B03G0065400.1	TraesCS6B03G0065400.1	TraesCS6B03G0065400.1		302	false	false		TraesCS6B03G0065400.1		2.65	0.5014	0.7394	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS4B03G0214400.1	TraesCS4B03G0214400.1	TraesCS4B03G0214400.1		481	false	false		TraesCS4B03G0214400.1		2.70	0.4998	0.7382	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0300500LC.1	TraesCS2A03G0300500LC.1	TraesCS2A03G0300500LC.1		274	false	false		TraesCS2A03G0300500LC.1		3.28	0.4987	0.7399	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	1M(15.9949)		
TraesCS4D03G0504900.1	TraesCS4D03G0504900.1	TraesCS4D03G0504900.1		657	false	false		TraesCS4D03G0504900.1		5.18	0.4983	0.6081	0.00287562904385	2	1	1	3	1	1	     0	     0	     0			
TraesCS5B03G0706000LC.1	TraesCS5B03G0706000LC.1	TraesCS5B03G0706000LC.1		60	false	false		TraesCS5B03G0706000LC.1		23.33	0.4975	0.7390	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	5M(15.9949)		
TraesCS6A03G1024800.1	TraesCS6A03G1024800.1	TraesCS6A03G1024800.1		720	false	false		TraesCS6A03G1024800.1		4.31	0.4958	0.7351	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G1263300.1, TraesCSU03G0089500.1
TraesCS4A03G0134200.1	TraesCS4A03G0134200.1	TraesCS4A03G0134200.1		965	false	false		TraesCS4A03G0134200.1		1.14	0.4935	0.7333	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS4A03G0134200.2, TraesCS4A03G0134200.3, TraesCS4B03G0617500.1, TraesCS4B03G0617500.2, TraesCS4D03G0545500.1, TraesCS4D03G0545500.2
TraesCS5B03G1296700.1	TraesCS5B03G1296700.1	TraesCS5B03G1296700.1		155	false	false		TraesCS5B03G1296700.1		5.81	0.4913	0.7316	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
TraesCS4D03G0532100LC.1	TraesCS4D03G0532100LC.1	TraesCS4D03G0532100LC.1		65	false	false		TraesCS4D03G0532100LC.1		35.38	0.4889	0.7323	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS3A03G0089300.1	TraesCS3A03G0089300.1	TraesCS3A03G0089300.1		599	false	false		TraesCS3A03G0089300.1		4.34	0.4813	0.7236	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS3A03G0089300.2, TraesCS3B03G0090300.1
TraesCS4B03G0633500LC.1	TraesCS4B03G0633500LC.1	TraesCS4B03G0633500LC.1		311	false	false		TraesCS4B03G0633500LC.1		8.36	0.4805	0.7230	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6D03G0818200LC.1	TraesCS6D03G0818200LC.1	TraesCS6D03G0818200LC.1		133	false	false		TraesCS6D03G0818200LC.1		6.77	0.4772	0.7203	0.00287562904385	1	1	1	3	3	3	     0	     0	     0			
TraesCS6B03G0455000.1	TraesCS6B03G0455000.1	TraesCS6B03G0455000.1		172	false	false		TraesCS6B03G0455000.1		14.53	0.4756	0.7190	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	15C(57.0214), 16C(57.0214), 19C(57.0214)		
TraesCS1B03G0622100.1	TraesCS1B03G0622100.1	TraesCS1B03G0622100.1		189	false	false		TraesCS1B03G0622100.1		5.82	0.4742	0.7179	0.00287562904385	1	0	1	2	0	2	     0	     0	     0	N-term(42.0106)		TraesCS1D03G0512600.1
TraesCS7A03G0552300.1	TraesCS7A03G0552300.1	TraesCS7A03G0552300.1		247	false	false		TraesCS7A03G0552300.1		12.96	0.4740	0.7177	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS7B03G0369400.1, TraesCS7D03G0534100.1
TraesCS7B03G0503900.1	TraesCS7B03G0503900.1	TraesCS7B03G0503900.1		612	false	false		TraesCS7B03G0503900.1		2.29	0.4708	0.7151	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS7B03G0503900.2, TraesCS7D03G0686000.1
TraesCS6D03G0074300LC.1	TraesCS6D03G0074300LC.1	TraesCS6D03G0074300LC.1		72	false	false		TraesCS6D03G0074300LC.1		44.44	0.4699	0.7144	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	12M(15.9949)		
TraesCS1A03G0686300LC.1	TraesCS1A03G0686300LC.1	TraesCS1A03G0686300LC.1		323	false	false		TraesCS1A03G0686300LC.1		2.48	0.4693	0.7139	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS1D03G0948100.1	TraesCS1D03G0948100.1	TraesCS1D03G0948100.1		901	false	false		TraesCS1D03G0948100.1		1.78	0.4693	0.7139	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS4A03G0209000.1	TraesCS4A03G0209000.1	TraesCS4A03G0209000.1		143	false	false		TraesCS4A03G0209000.1		7.69	0.4666	0.7117	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
TraesCS5D03G0742400.1	TraesCS5D03G0742400.1	TraesCS5D03G0742400.1		231	false	false		TraesCS5D03G0742400.1		4.33	0.4603	0.7064	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	3M(15.9949), 7C(57.0214), 9C(57.0214)		
TraesCS2A03G0158100.1	TraesCS2A03G0158100.1	TraesCS2A03G0158100.1		1181	false	false		TraesCS2A03G0158100.1		0.93	0.4591	0.7054	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G0221400.1, TraesCS2B03G0221400.2, TraesCS2B03G0221400.3, TraesCS2D03G0154100.1
TraesCS6A03G0516600LC.1	TraesCS6A03G0516600LC.1	TraesCS6A03G0516600LC.1		101	false	false		TraesCS6A03G0516600LC.1		10.89	0.4589	0.7053	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6D03G0432400.1
TraesCS4A03G0365100.1	TraesCS4A03G0365100.1	TraesCS4A03G0365100.1		616	false	false		TraesCS4A03G0365100.1		2.92	0.4581	0.7046	0.00287562904385	1	0	1	2	0	2	     0	     0	     0	12C(57.0214)		TraesCS4B03G0446500.1, TraesCS4D03G0338300.1, TraesCS4D03G0338300.2
TraesCS2B03G1027900LC.1	TraesCS2B03G1027900LC.1	TraesCS2B03G1027900LC.1		83	false	false		TraesCS2B03G1027900LC.1		10.84	0.4570	0.7064	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	7M(15.9949)		
TraesCS7B03G0106400LC.1	TraesCS7B03G0106400LC.1	TraesCS7B03G0106400LC.1		100	false	false		TraesCS7B03G0106400LC.1		36.00	0.4548	0.7018	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	23C(57.0214)		
TraesCS3A03G0601300LC.1	TraesCS3A03G0601300LC.1	TraesCS3A03G0601300LC.1		95	false	false		TraesCS3A03G0601300LC.1		10.53	0.4462	0.6945	0.00287562904385	1	1	1	3	3	3	     0	     0	     0			
TraesCS6B03G0997000LC.1	TraesCS6B03G0997000LC.1	TraesCS6B03G0997000LC.1		566	false	false		TraesCS6B03G0997000LC.1		1.77	0.4459	0.6942	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0926600.1	TraesCS2A03G0926600.1	TraesCS2A03G0926600.1		526	false	false		TraesCS2A03G0926600.1		2.28	0.4439	0.6925	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G1018600.1, TraesCS2D03G0866200.1
TraesCS4B03G0943200LC.1	TraesCS4B03G0943200LC.1	TraesCS4B03G0943200LC.1		475	false	false		TraesCS4B03G0943200LC.1		2.53	0.4435	0.6922	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS5A03G1053100LC.1	TraesCS5A03G1053100LC.1	TraesCS5A03G1053100LC.1		439	false	false		TraesCS5A03G1053100LC.1		2.51	0.4417	0.6906	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS4A03G1079600LC.1	TraesCS4A03G1079600LC.1	TraesCS4A03G1079600LC.1		156	false	false		TraesCS4A03G1079600LC.1		7.69	0.4414	0.6946	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS4B03G0870600LC.1	TraesCS4B03G0870600LC.1	TraesCS4B03G0870600LC.1		154	false	false		TraesCS4B03G0870600LC.1		7.14	0.4405	0.6896	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	4C(57.0214), 7C(57.0214)		
TraesCS1A03G0940600.1	TraesCS1A03G0940600.1	TraesCS1A03G0940600.1		404	false	false		TraesCS1A03G0940600.1		5.45	0.4355	0.6852	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	3M(15.9949)		
TraesCS7A03G0997400.1	TraesCS7A03G0997400.1	TraesCS7A03G0997400.1		462	false	false		TraesCS7A03G0997400.1		2.38	0.4336	0.6835	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS7B03G0833600.1, TraesCS7D03G0953000.1
TraesCS7A03G0872200LC.1	TraesCS7A03G0872200LC.1	TraesCS7A03G0872200LC.1		211	false	false		TraesCS7A03G0872200LC.1		8.06	0.4286	0.6819	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS6B03G1267300.1	TraesCS6B03G1267300.1	TraesCS6B03G1267300.1		979	false	false		TraesCS6B03G1267300.1		1.53	0.4269	0.6776	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
TraesCS2A03G0426000.1	TraesCS2A03G0426000.1	TraesCS2A03G0426000.1		560	false	false		TraesCS2A03G0426000.1		1.61	0.4268	0.6775	0.00287562904385	1	0	1	2	0	2	     0	     0	     0			TraesCS2B03G0553700.1, TraesCS2D03G0444800.1
TraesCS5A03G0885100LC.1	TraesCS5A03G0885100LC.1	TraesCS5A03G0885100LC.1		179	false	false		TraesCS5A03G0885100LC.1		5.03	0.4243	0.6752	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	7C(57.0214)		
TraesCS4A03G0902800.1	TraesCS4A03G0902800.1	TraesCS4A03G0902800.1		226	false	false		TraesCS4A03G0902800.1		6.19	0.4205	0.6718	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1230300.1, TraesCS5D03G1107100.1
TraesCS1A03G0218200.2	TraesCS1A03G0218200.2	TraesCS1A03G0218200.2		701	false	false		TraesCS1A03G0218200.2		1.85	0.4185	0.6700	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS1A03G0218200.3, TraesCS1B03G0321300.3, TraesCS1D03G0231200.2, TraesCS1D03G0231200.4
TraesCS1A03G0850100.1	TraesCS1A03G0850100.1	TraesCS1A03G0850100.1		746	false	false		TraesCS1A03G0850100.1		1.34	0.4181	0.6696	0.00287562904385	1	0	1	2	0	2	     0	     0	     0	7C(57.0214)		TraesCS1D03G0819500.1, TraesCS1D03G0819500.2, TraesCS1D03G0819500.3, TraesCS1D03G0819500.4
TraesCS6A03G0447800LC.1	TraesCS6A03G0447800LC.1	TraesCS6A03G0447800LC.1		310	false	false		TraesCS6A03G0447800LC.1		3.55	0.4164	0.6681	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0383200LC.1	TraesCS1A03G0383200LC.1	TraesCS1A03G0383200LC.1		168	false	false		TraesCS1A03G0383200LC.1		4.76	0.4161	0.6678	0.00287562904385	1	1	1	2	2	2	     0	     0	     0	6M(15.9949)		
TraesCS3A03G0811900.1	TraesCS3A03G0811900.1	TraesCS3A03G0811900.1		598	false	false		TraesCS3A03G0811900.1		1.34	0.4151	0.6669	0.00287562904385	1	0	1	2	0	2	     0	     0	     0	5M(15.9949)		TraesCS3D03G0747900.1
TraesCS2D03G0694700.1	TraesCS2D03G0694700.1	TraesCS2D03G0694700.1		237	false	false		TraesCS2D03G0694700.1		3.80	0.4140	0.6659	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS4B03G0298200LC.1	TraesCS4B03G0298200LC.1	TraesCS4B03G0298200LC.1		249	false	false		TraesCS4B03G0298200LC.1		41.37	0.4130	0.6650	0.00287562904385	1	1	1	2	2	2	     0	     0	     0	11C(57.0214), 12M(15.9949), 7M(15.9949)		
TraesCS1A03G0211100.1	TraesCS1A03G0211100.1	TraesCS1A03G0211100.1		445	false	false		TraesCS1A03G0211100.1		6.52	0.4127	0.6647	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0465400.1	TraesCS2A03G0465400.1	TraesCS2A03G0465400.1		447	false	false		TraesCS2A03G0465400.1		2.91	0.4065	0.6589	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G0587100.1, TraesCS2B03G0587100.2, TraesCS2D03G0472600.1
TraesCS3D03G0787400LC.1	TraesCS3D03G0787400LC.1	TraesCS3D03G0787400LC.1		128	false	false		TraesCS3D03G0787400LC.1		18.75	0.4063	0.6588	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6D03G0841300.1	TraesCS6D03G0841300.1	TraesCS6D03G0841300.1		790	false	false		TraesCS6D03G0841300.1		1.77	0.4061	0.6631	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			
TraesCS5A03G0870400.1	TraesCS5A03G0870400.1	TraesCS5A03G0870400.1		481	false	false		TraesCS5A03G0870400.1		3.12	0.4046	0.6572	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS5B03G0762400LC.1	TraesCS5B03G0762400LC.1	TraesCS5B03G0762400LC.1		128	false	false		TraesCS5B03G0762400LC.1		10.94	0.4013	0.6541	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS3B03G0148400.1	TraesCS3B03G0148400.1	TraesCS3B03G0148400.1		576	false	false		TraesCS3B03G0148400.1		2.26	0.3991	0.6520	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6A03G0931900LC.1	TraesCS6A03G0931900LC.1	TraesCS6A03G0931900LC.1		164	false	false		TraesCS6A03G0931900LC.1		9.76	0.3971	0.6501	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS3A03G0900500.1	TraesCS3A03G0900500.1	TraesCS3A03G0900500.1		271	false	false		TraesCS3A03G0900500.1		18.45	0.3961	0.6492	0.00287562904385	2	0	2	2	0	2	     0	     0	     0			TraesCS3B03G1024800.1, TraesCS3D03G0826800.1
TraesCS4B03G0132000LC.1	TraesCS4B03G0132000LC.1	TraesCS4B03G0132000LC.1		560	false	false		TraesCS4B03G0132000LC.1		1.79	0.3936	0.6469	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS3B03G0961200LC.1	TraesCS3B03G0961200LC.1	TraesCS3B03G0961200LC.1		903	false	false		TraesCS3B03G0961200LC.1		1.88	0.3934	0.6467	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	11M(15.9949), 13M(15.9949)		
TraesCS3D03G0987900LC.1	TraesCS3D03G0987900LC.1	TraesCS3D03G0987900LC.1		110	false	false		TraesCS3D03G0987900LC.1		30.00	0.3914	0.6447	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	9M(15.9949), N-term(42.0106)		
TraesCS1A03G0791800.1	TraesCS1A03G0791800.1	TraesCS1A03G0791800.1		186	false	false		TraesCS1A03G0791800.1		4.84	0.3905	0.6439	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS1B03G0909700.1, TraesCS1D03G0758000.1
TraesCS2B03G0567600LC.1	TraesCS2B03G0567600LC.1	TraesCS2B03G0567600LC.1		149	false	false		TraesCS2B03G0567600LC.1		4.70	0.3905	0.6486	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		
TraesCS2A03G1320000.2	TraesCS2A03G1320000.2	TraesCS2A03G1320000.2		1149	false	false		TraesCS2A03G1320000.2		3.66	0.3895	0.6429	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS2B03G1522700.1, TraesCS2D03G1283900.3, TraesCS2D03G1283900.4
TraesCS1A03G0572500LC.1	TraesCS1A03G0572500LC.1	TraesCS1A03G0572500LC.1		84	false	false		TraesCS1A03G0572500LC.1		9.52	0.3888	0.6422	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0136900.1	TraesCS1A03G0136900.1	TraesCS1A03G0136900.1		771	false	false		TraesCS1A03G0136900.1		2.72	0.3844	0.6427	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	11C(57.0214), 12M(15.9949)		TraesCS1B03G0185100.1, TraesCS1B03G0186400.1, TraesCS1B03G0186400.2
TraesCS5B03G1179600LC.1	TraesCS5B03G1179600LC.1	TraesCS5B03G1179600LC.1		589	false	false		TraesCS5B03G1179600LC.1		2.55	0.3831	0.6367	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6A03G0225100LC.1
TraesCS4A03G1082500.1	TraesCS4A03G1082500.1	TraesCS4A03G1082500.1		226	false	false		TraesCS4A03G1082500.1		4.42	0.3822	0.6358	0.00287562904385	1	0	1	2	0	2	     0	     0	     0	N-term(42.0106)		TraesCS7A03G0109700.1, TraesCS7D03G0100700.1
TraesCS7B03G0626800.1	TraesCS7B03G0626800.1	TraesCS7B03G0626800.1		933	false	false		TraesCS7B03G0626800.1		1.82	0.3809	0.6345	0.00287562904385	2	0	2	3	0	3	     0	     0	     0	1M(15.9949), N-term(42.0106)		TraesCS7B03G0626800.2
TraesCS7A03G0482800.1	TraesCS7A03G0482800.1	TraesCS7A03G0482800.1		408	false	false		TraesCS7A03G0482800.1		4.41	0.3791	0.6327	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS7D03G0467000.1
TraesCS5A03G1014000LC.1	TraesCS5A03G1014000LC.1	TraesCS5A03G1014000LC.1		308	false	false		TraesCS5A03G1014000LC.1		3.57	0.3790	0.6326	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5B03G1060300LC.1, TraesCS5D03G0959100LC.1
TraesCS6A03G0054700.1	TraesCS6A03G0054700.1	TraesCS6A03G0054700.1		2178	false	false		TraesCS6A03G0054700.1		1.24	0.3788	0.6324	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS6B03G0078900.1, TraesCS6D03G0055100.1
TraesCS4D03G0402400LC.1	TraesCS4D03G0402400LC.1	TraesCS4D03G0402400LC.1		468	false	false		TraesCS4D03G0402400LC.1		4.91	0.3759	0.6296	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS6D03G0561000.1	TraesCS6D03G0561000.1	TraesCS6D03G0561000.1		139	false	false		TraesCS6D03G0561000.1		10.79	0.3756	0.6293	0.00287562904385	1	1	1	2	2	2	     0	     0	     0	11C(57.0214), 14C(57.0214), 8M(15.9949)		
TraesCS2B03G0675500LC.1	TraesCS2B03G0675500LC.1	TraesCS2B03G0675500LC.1		66	false	false		TraesCS2B03G0675500LC.1		24.24	0.3749	0.6286	0.00287562904385	1	0	1	2	0	2	     0	     0	     0			TraesCS3A03G0580600LC.1, TraesCS4B03G0566900.1, TraesCS6B03G0950000LC.1, TraesCS7B03G0414700LC.1
TraesCS4A03G0487500.1	TraesCS4A03G0487500.1	TraesCS4A03G0487500.1		314	false	false		TraesCS4A03G0487500.1		4.14	0.3736	0.6273	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	N-term(42.0106)		TraesCS4B03G0324200.1, TraesCS4D03G0265700.1
TraesCS6A03G0001700LC.1	TraesCS6A03G0001700LC.1	TraesCS6A03G0001700LC.1		181	false	false		TraesCS6A03G0001700LC.1		11.60	0.3729	0.6266	0.00287562904385	2	2	2	2	2	2	     0	     0	     0			
TraesCS5A03G0565400.1	TraesCS5A03G0565400.1	TraesCS5A03G0565400.1		928	false	false		TraesCS5A03G0565400.1		1.72	0.3692	0.6229	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0963000.1, TraesCS5B03G0576800.1, TraesCS5B03G1013800.1, TraesCS5D03G0531600.1, TraesCS5D03G0917600.1
TraesCS2A03G0853700LC.1	TraesCS2A03G0853700LC.1	TraesCS2A03G0853700LC.1		103	false	false		TraesCS2A03G0853700LC.1		12.62	0.3685	0.6221	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	6C(57.0214)		
TraesCS6D03G0920500.1	TraesCS6D03G0920500.1	TraesCS6D03G0920500.1		518	false	false		TraesCS6D03G0920500.1		2.90	0.3674	0.6210	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS3D03G0745700.1	TraesCS3D03G0745700.1	TraesCS3D03G0745700.1		407	false	false		TraesCS3D03G0745700.1		4.67	0.3651	0.6187	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	14C(57.0214)		
TraesCS2B03G0873400.1	TraesCS2B03G0873400.1	TraesCS2B03G0873400.1		244	false	false		TraesCS2B03G0873400.1		4.92	0.3642	0.6227	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS2D03G0724700.2
TraesCS5A03G0664800.1	TraesCS5A03G0664800.1	TraesCS5A03G0664800.1		1430	false	false		TraesCS5A03G0664800.1		1.26	0.3634	0.6170	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0664800.2, TraesCS5B03G0704300.1, TraesCS5B03G0704300.2, TraesCS5B03G0704300.3, TraesCS5D03G0635500.1, TraesCS5D03G0635500.2, TraesCS5D03G0635500.3, TraesCS5D03G0635500.4
TraesCS2B03G0762100LC.1	TraesCS2B03G0762100LC.1	TraesCS2B03G0762100LC.1		172	false	false		TraesCS2B03G0762100LC.1		5.81	0.3607	0.6142	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2A03G0911600.1	TraesCS2A03G0911600.1	TraesCS2A03G0911600.1		340	false	false		TraesCS2A03G0911600.1		2.35	0.3581	0.6115	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	1M(15.9949), 7M(15.9949)		
TraesCS3A03G0376100.1	TraesCS3A03G0376100.1	TraesCS3A03G0376100.1		452	false	false		TraesCS3A03G0376100.1		2.65	0.3578	0.6112	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	7M(15.9949)		TraesCS3B03G0461900.1, TraesCS3D03G0362500.1
TraesCS5A03G0622900.1	TraesCS5A03G0622900.1	TraesCS5A03G0622900.1		577	false	false		TraesCS5A03G0622900.1		1.73	0.3577	0.6111	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G0622900.2, TraesCS5A03G0622900.3, TraesCS5B03G0639900.1, TraesCS5B03G0639900.2, TraesCS5B03G0639900.3, TraesCS5B03G0639900.4, TraesCS5D03G0590700.1, TraesCS5D03G0590700.2, TraesCS5D03G0590700.3
TraesCS4D03G0693100LC.1	TraesCS4D03G0693100LC.1	TraesCS4D03G0693100LC.1		181	false	false		TraesCS4D03G0693100LC.1		9.39	0.3554	0.6087	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5D03G1098400LC.1
TraesCS5D03G0833600LC.1	TraesCS5D03G0833600LC.1	TraesCS5D03G0833600LC.1		131	false	false		TraesCS5D03G0833600LC.1		6.87	0.3550	0.6083	0.00287562904385	1	1	1	2	2	2	     0	     0	     0			
TraesCS1A03G0589500.1	TraesCS1A03G0589500.1	TraesCS1A03G0589500.1		518	false	false		TraesCS1A03G0589500.1		1.74	0.3509	0.6040	0.00287562904385	1	0	1	1	0	1	     0	     0	     0	6M(15.9949), 8M(15.9949)		TraesCS1D03G0560700.1
TraesCS5A03G1285300.1	TraesCS5A03G1285300.1	TraesCS5A03G1285300.1		313	false	false		TraesCS5A03G1285300.1		5.75	0.3499	0.6030	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS5A03G1285400.1, TraesCS5A03G1285500LC.1, TraesCS5A03G1285600.1, TraesCS5A03G1285900LC.1
TraesCS1D03G0046100LC.1	TraesCS1D03G0046100LC.1	TraesCS1D03G0046100LC.1		157	false	false		TraesCS1D03G0046100LC.1		13.38	0.3498	0.6028	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS3B03G1290600LC.1	TraesCS3B03G1290600LC.1	TraesCS3B03G1290600LC.1		701	false	false		TraesCS3B03G1290600LC.1		1.43	0.3496	0.6026	0.00287562904385	1	1	1	1	1	1	     0	     0	     0	3C(57.0214)		
TraesCS5A03G0571700LC.1	TraesCS5A03G0571700LC.1	TraesCS5A03G0571700LC.1		93	false	false		TraesCS5A03G0571700LC.1		16.13	0.3469	0.5998	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS1A03G0473800.1	TraesCS1A03G0473800.1	TraesCS1A03G0473800.1		1066	false	false		TraesCS1A03G0473800.1		1.03	0.3449	0.5977	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS1D03G0421200.1, TraesCS1D03G0421200.2, TraesCS1D03G0421200.3
TraesCS7A03G1151500LC.1	TraesCS7A03G1151500LC.1	TraesCS7A03G1151500LC.1		389	false	false		TraesCS7A03G1151500LC.1		2.57	0.3445	0.5972	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS2B03G1534600LC.1	TraesCS2B03G1534600LC.1	TraesCS2B03G1534600LC.1		184	false	false		TraesCS2B03G1534600LC.1		5.43	0.3440	0.5967	0.00287562904385	1	1	1	1	1	1	     0	     0	     0			
TraesCS7A03G0955000.1	TraesCS7A03G0955000.1	TraesCS7A03G0955000.1		1234	false	false		TraesCS7A03G0955000.1		1.46	0.3438	0.5965	0.00287562904385	1	0	1	1	0	1	     0	     0	     0			TraesCS7A03G0955000.2, TraesCS7A03G0955000.3, TraesCS7A03G0955000.4, TraesCS7B03G0797500.1, TraesCS7B03G0797500.2, TraesCS7B03G0797500.3, TraesCS7B03G0797500.4, TraesCS7D03G0919800.1, TraesCS7D03G0919800.2, TraesCS7D03G0919800.3, TraesCS7D03G0919800.4
